Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Papua New Guinea,PAP,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,261552090.69270378,238477603.051108,274617229.2627436,317598632.78143454,323319913.3032437,263755385.68501922,335445508.6869144,399154707.3021983,300685163.99089515,411941811.1370288,403687156.2530918,428172644.71470845
Guinea-Bissau,GUI,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,186597003.70986253,205892828.9019765,177675403.3451671,179695862.65779898,257037670.47742152,235808204.20487335,279330647.3780238,227449844.74108884,272729347.169082,232264438.55674422,244446017.99318227,280599639.7685691
Botswana,BOT,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,444432231.70235753,330622337.42603195,465577211.6092567,534727412.59196234,457925868.5280654,437343762.39100724,550465969.8129848,595361757.5285771,558085059.1438099,673490192.9172907,481769232.28030944,607777409.5129786
Pakistan,PAK,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,938401429.6534845,1318078079.048021,1386492969.6571107,1395733935.4662967,1249349702.5110197,1413710815.8277206,1246293956.332477,1515705992.978551,1426993784.3579369,1547298966.0387833,1473576968.6511984,1570190822.336613
St. Vincent and the Grenadines,ST.,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,51319486.453905195,63519562.82303174,60384125.857107446,68962709.62952493,56610116.84911801,59407316.418308325,75575067.87893401,59103595.12803789,83988750.53538968,74041546.14848915,89391862.0589179,73760334.73280294
Uganda,UGA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,338541909.9304446,268544740.4077367,364330187.167416,338738949.55253226,290837239.31449044,352040217.86514914,437531968.67871875,372691742.2528298,457579067.69667363,373463142.04176825,440188118.43074644,503149248.8311975
Gabon,GAB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1953990546.6196547,1870065326.3483398,2141802431.6308253,2035154072.3958566,1889365417.2727365,2826516985.5562162,2089351015.1714885,,,2521769813.418647,3003648539.0643563,2727505087.165528
Sri Lanka,SRI,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,,356822044.1444315,455963484.8026579,347932692.4123768,404856014.9310666,424754815.5532153,385496884.4535981,413493178.6362596,443796298.25959015,594752757.1890454,447362313.371655,514989596.43103606
Zimbabwe,ZIM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,39907021.71278427,29589857.664959084,37729421.062556125,30880846.878119104,43573797.00273882,36764046.13599897,37058119.76481499,42231930.51862427,51929799.7213276,,,41671677.61609868
Malawi,MAL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2813838882.145145,3130513059.579557,3012845859.0039573,3326407372.688085,3514759245.45317,4771484872.200232,,4287367077.331649,4638450889.498411,5498991893.206236,5882903527.406833,5583570177.826944
Somalia,SOM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,5369829.201786316,7034370.20904869,5493008.329845006,6956899.486136982,6350836.26240841,6190698.5352074625,7795933.333628378,8084870.847275242,9079789.28266265,,9803424.452653933,8948383.580749596
North Macedonia,NOR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,9467286.646725468,9566119.327218477,11284453.840392623,12269496.552731393,9873421.78473262,14227437.332455145,15007692.081910733,16389770.970292056,12498340.610143222,15401750.306175744,14901623.83285636,14815836.138780171
Cameroon,CAM,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,1878178815.413866,1470653891.857323,1955078873.0096164,2071855792.7571173,2111274462.4344745,1849851439.165791,2454049175.1111445,1923812492.2242806,1889074168.5909402,2588986110.1626983,2439763275.1633983,2901595369.9126325
Uganda,UGA,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,76598158.07263476,72428246.93515937,76121723.83276218,102860164.94297399,83081756.68204996,,97196992.68576299,125312902.43407202,103315797.13482584,126123808.70327523,106871423.65796886,146853892.97639018
Syrian Arab Republic,SYR,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,778213225.0910358,715356126.6190509,902390437.6053158,927880128.642077,991207901.4484303,788838791.4095718,1032017414.1781478,1091141761.8014,,997363541.3630251,1063472089.7209165,1309175138.269562
Guyana,GUY,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,196732434.35108453,196507318.67295393,166689372.03318027,224734777.45230904,188581411.1577085,252653032.79296455,212184155.44639176,236698387.39535558,238703567.75948656,300697636.2384756,231388542.47430593,288472466.04986596
Senegal,SEN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,4022034.79881091,3594760.081745502,4197518.16565206,3727149.7132177963,5244392.09122628,4485650.544845586,5195601.36938134,4435389.880028153,4700633.4793536905,6602579.702769584,6284945.169226808,6987197.541750177
Bosnia and Herzegovina,BOS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,26265701.961052798,23884528.62243027,33741611.04655115,30800681.357880816,37535380.78175001,,31871477.367938686,39761062.787768684,38361969.49905247,46286997.727753036,36837069.854679115,46003075.15201133
El Salvador,EL ,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,350648304.7652825,458565013.0088981,380334772.90291196,453144556.33235765,438114361.2981322,,477755853.7611427,632045708.1676096,657752742.9879869,517429219.4909768,636992897.5980947,525734893.7961206
Afghanistan,AFG,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,89196920.38864864,93724569.67318377,103621714.15655327,118699060.23190223,119306732.3792162,,138810403.98961112,118079570.85419692,131189781.73346685,140274622.65450543,150612823.30881986,176487637.39415616
Bangladesh,BAN,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,49893067.11819619,59647604.68500449,70201801.84776168,55709625.76594953,68973779.02436507,72083081.36329855,77859383.62354559,63058395.15344421,,92432903.67384054,71646443.20883247,75999925.91011897
Ethiopia,ETH,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,121785021.97323188,124312961.76825073,156622523.1739227,149070125.68269405,140322300.08482504,180333025.26548186,178895656.53158355,207040325.0403221,159038894.2895607,216697537.27543578,215144877.64768744,175873801.82293254
Lesotho,LES,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,261067262.7203622,213616390.98122722,283871790.5290995,273637312.42155886,218163585.35371092,306474352.04397213,238123305.58122918,364126353.6562105,361897108.89185876,299757708.58268625,304704112.3113387,332160445.82960796
Jamaica,JAM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,951042355.8688673,873476094.0039065,994274074.5499101,1160844206.0945315,1229581113.0811183,959663039.5118684,1080826035.3541348,1120309399.6276164,1015942477.48642,1338821600.4569018,1521758779.8277514,1311812206.2991004
Solomon Islands,SOL,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,65168002.694065064,,102596711.91977006,82169802.45869395,110256180.91971391,116482473.8566543,93177494.67018197,,99001610.69021179,125384409.68173762,132541751.2632307,110021687.32546405
Solomon Islands,SOL,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,22036755.617402103,28977382.557478238,26352537.035029113,24429969.587571498,32252584.755907066,33935235.62276601,33213796.31314538,29455474.95905933,42649158.80966477,39868421.87646551,33414163.619079858,40977826.86854546
Uganda,UGA,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,23903706.249522876,26611706.19027402,27921653.30457543,38531751.27136625,33319198.207918447,,31737670.404252376,32037101.27673187,41371027.45841146,36190930.1469265,42779801.235763006,41932383.338193126
Nigeria,NIG,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,15757426.123652767,13449264.042278633,14847413.085315745,,18471901.79328555,15959006.450463124,19661694.78359324,24250731.058712557,23320936.486926295,18449207.38421226,20434035.992413722,25381975.033906754
Nigeria,NIG,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,9117645.577869954,8320929.87142452,8454417.671598367,,8140757.515407871,10407084.434342392,8299670.694743897,,11021690.27414715,12940253.311505929,11604145.92673613,10143926.845721994
Togo,TOG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,355211386.6209014,494874180.5511549,437655485.32108176,438736112.3721239,542216355.9261135,415131198.2177724,499909813.26825446,510278870.9585175,523420238.1058172,,527448838.9683084,535865349.6892098
Rwanda,RWA,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,59120385.6627053,57466125.007532775,51792486.209063776,72546142.70954569,59967447.21397576,74404754.54103005,78763157.33454576,,76235422.84518264,82665930.8366566,76331405.81049027,90473100.1886074
Morocco,MOR,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,27637846.506714668,30801396.76817942,35817564.8045279,30397772.561457746,31625655.725052997,38567100.30253807,39586499.93113057,40018474.88187459,37430526.41854296,36575118.93017058,42473052.05863816,48389072.21713109
"Venezuela, RB",VEN,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,1242134904.1186662,960175146.5676813,991086924.3303152,1169439165.808213,1033106648.115894,1393889965.3523195,1134366222.8539162,1166957727.682931,1461358705.1713035,1801376852.8482068,1528953408.1072998,1534141446.8783813
Colombia,COL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,874041337.3161764,,756721366.9887377,871072509.5055543,1028709879.9482783,738855995.5392617,1076550413.4934528,1172721131.6747382,,923404093.9132161,1308493348.8459628,1158840552.1892335
Philippines,PHI,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,1366000517.5118105,1427003037.1379855,1161726375.7239263,1308714157.5741339,1823353610.1967773,1625403779.877324,1586360780.7584612,1913135271.3256211,1813380149.7698562,1497714659.9287755,,2172847088.1076975
Tonga,TON,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,167811361.18382338,,167360208.88191116,170707033.35383707,210265016.42082372,211038875.3468357,178605658.09880626,225511812.1180948,258362252.65987864,199522718.52611563,286590333.2856807,264227447.64299384
Madagascar,MAD,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,180032721.5067059,183729150.89028856,147267639.76596907,204308327.23750484,168719840.90739802,160947479.1507016,213715062.072938,221682796.15634194,181479359.67635188,208051220.19151106,277779583.7902423,256886172.7412604
St. Lucia,ST.,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,941004647.1963502,978966851.831849,977736227.7785662,1109222381.5248508,1120379818.6595669,969197773.1811334,,1137377457.8459604,1528224101.0385303,1434557267.4763355,,1744708222.2187831
Mongolia,MON,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3483492314.990752,3869390606.827279,4802452009.444569,5189549962.067957,4094052621.2736936,4924478709.39126,5310669612.328775,5274260559.602636,5279279810.249671,4923978406.681554,5782190082.070816,5766006867.814159
Zambia,ZAM,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,686375572.4820491,706887079.3626606,712592181.4249858,1044471112.9329665,835784649.8342001,913921211.5451726,924666507.358941,1016282230.965788,1185104173.5150337,1298227671.8370974,1021118162.1361179,1298719053.895001
Solomon Islands,SOL,"Net transfers on external debt, total (NTR, current US$)",DT.NTR.DECT.CD,267359878.68390754,251835854.20911965,288800582.4625812,,286687022.2159173,355401780.7462746,291064616.12042314,291823749.89747757,407967638.13571656,407004554.29899395,394600538.436761,402737785.3654476
Sri Lanka,SRI,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,,65651413.13909316,72149283.12952822,82026198.91739431,69521570.89939062,60986059.698899634,,74463704.62617567,82052864.41504778,86922730.90505517,74600517.4971314,92824513.41819647
Niger,NIG,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,30914243.975678686,45755789.450555764,,47134437.24242519,38225746.85698736,45463248.20955802,58758175.761118464,59504949.303776085,49269449.14313618,,56566059.77830548,56225846.45239563
Tonga,TON,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,574202182.9006895,484607752.0143251,699144080.4831663,,539548601.7814672,804393801.4987154,713200015.3788619,853478384.9703312,881478353.2479349,899814004.1007689,681466599.8041313,767605467.6316603
Eritrea,ERI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,46365515.08959194,51528461.32866584,50653821.117764115,62394112.819758564,56193291.445381574,,68272307.20065606,61006387.42006282,58530588.21991557,65405155.98195276,79474967.06584834,64730473.81319941
"Yemen, Rep.",YEM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,199765796.6766687,208265174.72630903,176680903.9981479,172464125.22060585,220594720.64767474,191538266.32784447,243135290.18222725,227975218.31746587,260674262.20757678,219923864.61485595,250713974.19942656,264855361.67179823
Mongolia,MON,"Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)",DT.NTR.DPNG.CD,1299280844.247047,1348648778.9031324,1090989390.4972835,1116271861.1117435,1621930847.101209,1473020395.6370652,1726668722.152194,1291352250.4520662,1643931503.1010568,1711344121.7345831,1994332556.6337922,
Togo,TOG,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,46776415.605313644,42521041.416864224,,53672632.69138849,55971328.61430587,51153932.9570155,47522799.08094747,64375268.879155666,59714155.85199623,55562952.17729115,61092179.04421141,59577307.837777115
Ukraine,UKR,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,104100973.47512467,104410552.87942183,91535189.3317202,116772923.74452701,97960985.51310995,116210937.7494101,134393066.42347342,112447431.32234772,130740875.01846285,116009264.60777973,118461769.97382371,139038115.45443216
Sri Lanka,SRI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,49260430.820031784,64802788.168381475,,76815777.44195862,69490864.68537249,80808628.41837162,65809229.315308936,69366206.8864989,72163241.29336905,71450610.04234713,91830123.5099495,104324454.94431493
